trade_id,strategy_id,strategy_version,symbol,direction,entry_time,exit_time,entry_price,exit_price,stop,target,quantity,gross_pnl,net_pnl,return_pct,r_multiple,exit_reason,holding_bars,fees_paid,slippage_paid,evidence
volatility_contraction_breakout:AAPL:2026-04-07:87,volatility_contraction_breakout,v1.0,AAPL,long,2026-04-07T13:30:00+00:00,2026-05-08T13:30:00+00:00,256.28808,292.088883,245.51,292.235,78,2792.462595,2788.185255,0.13947572,3.31654291,target,24,4.27734,21.387405,ATR/close 0.0205 is in trailing low-volatility quartile | close 258.86 broke compression high 257.00
volatility_contraction_breakout:NVDA:2026-04-09:90,volatility_contraction_breakout,v1.0,NVDA,long,2026-04-09T13:30:00+00:00,2026-05-13T13:30:00+00:00,181.93092,226.491698,164.27,226.605,56,2495.40354,2493.116373,0.24470791,2.52081631,target,25,2.287167,11.43646,ATR/close 0.0293 is in trailing low-volatility quartile | close 182.08 broke compression high 181.22
volatility_contraction_breakout:AMZN:2026-05-28:103,volatility_contraction_breakout,v1.0,AMZN,long,2026-05-28T13:30:00+00:00,2026-06-02T13:30:00+00:00,272.406135,255.062405,255.19,313.5,58,-1005.93634,-1008.995658,-0.06386228,-1.01047516,stop,4,3.059318,15.29634,ATR/close 0.0231 is in trailing low-volatility quartile | close 271.85 broke compression high 270.78
volatility_contraction_breakout:QQQ:2026-04-23:123,volatility_contraction_breakout,v1.0,QQQ,long,2026-04-23T13:30:00+00:00,2026-07-01T13:30:00+00:00,653.876775,724.807415,602.12,787.585,19,1347.68216,1345.06266,0.10826623,1.36779719,end_of_test_liquidation,48,2.6195,13.09784,ATR/close 0.0158 is in trailing low-volatility quartile | close 655.11 broke compression high 650.20
volatility_contraction_breakout:SPY:2026-04-27:123,volatility_contraction_breakout,v1.0,SPY,long,2026-04-27T13:30:00+00:00,2026-07-01T13:30:00+00:00,713.526585,745.38712,676.58,807.34,27,860.234445,856.295378,0.04444774,0.85839175,end_of_test_liquidation,46,3.939067,19.695555,ATR/close 0.0113 is in trailing low-volatility quartile | close 713.94 broke compression high 712.39
volatility_contraction_breakout:AAPL:2026-05-13:123,volatility_contraction_breakout,v1.0,AAPL,long,2026-05-13T13:30:00+00:00,2026-07-01T13:30:00+00:00,293.64675,294.23281,267.04,364.2,37,21.68422,19.509066,0.0017956,0.01981723,end_of_test_liquidation,34,2.175154,10.87578,ATR/close 0.0213 is in trailing low-volatility quartile | close 294.80 broke compression high 294.76
