strategy_id,month,start_equity,end_equity,return_pct
cash_no_trade_baseline,2026-01,100000,100000,0
cash_no_trade_baseline,2026-02,100000,100000,0
cash_no_trade_baseline,2026-03,100000,100000,0
cash_no_trade_baseline,2026-04,100000,100000,0
cash_no_trade_baseline,2026-05,100000,100000,0
cash_no_trade_baseline,2026-06,100000,100000,0
cash_no_trade_baseline,2026-07,100000,100000,0
