timestamp,equity,cash,open_positions,drawdown_pct
2026-06-01T13:30:00+00:00,101091.323581,101091.323581,0,-0.00341245
2026-06-02T13:30:00+00:00,101091.323581,101091.323581,0,-0.00341245
2026-06-03T13:30:00+00:00,101091.323581,101091.323581,0,-0.00341245
2026-06-04T13:30:00+00:00,101091.323581,101091.323581,0,-0.00341245
2026-06-05T13:30:00+00:00,99623.316768,80432.976768,1,-0.01788449
2026-06-08T13:30:00+00:00,99560.136768,80432.976768,1,-0.01850733
2026-06-09T13:30:00+00:00,99215.39021,84850.28021,1,-0.02190594
2026-06-10T13:30:00+00:00,98679.26021,84850.28021,1,-0.02719127
2026-06-11T13:30:00+00:00,99104.205436,64865.335436,2,-0.02300204
2026-06-12T13:30:00+00:00,98915.408067,45674.958067,3,-0.02486326
2026-06-15T13:30:00+00:00,99859.223867,65043.613867,2,-0.01555885
2026-06-16T13:30:00+00:00,99703.223867,65043.613867,2,-0.01709674
2026-06-17T13:30:00+00:00,99289.063867,65043.613867,2,-0.02117965
2026-06-18T13:30:00+00:00,99845.903867,65043.613867,2,-0.01569016
2026-06-22T13:30:00+00:00,99637.143867,65043.613867,2,-0.01774818
2026-06-23T13:30:00+00:00,98858.773867,65043.613867,2,-0.02542157
2026-06-24T13:30:00+00:00,98704.053867,65043.613867,2,-0.02694685
2026-06-25T13:30:00+00:00,97651.678557,97651.678557,0,-0.03732147
2026-06-26T13:30:00+00:00,97611.987809,58146.697809,2,-0.03771275
2026-06-29T13:30:00+00:00,98427.937809,58146.697809,2,-0.02966888
2026-06-30T13:30:00+00:00,98568.321798,98568.321798,0,-0.02828493
2026-07-01T13:30:00+00:00,98568.321798,98568.321798,0,-0.02828493
2026-07-01T13:30:00+00:00,98568.321798,98568.321798,0,-0.02828493
