timestamp,equity,cash,open_positions,drawdown_pct
2026-05-21T13:30:00+00:00,112852.095753,3597.545753,6,-0.00543813
2026-05-22T13:30:00+00:00,112795.935753,3597.545753,6,-0.00593307
2026-05-26T13:30:00+00:00,112864.198966,23848.388966,5,-0.00533146
2026-05-27T13:30:00+00:00,113100.344024,4046.594024,6,-0.00325033
2026-05-28T13:30:00+00:00,114245.564024,4046.594024,6,0
2026-05-29T13:30:00+00:00,114349.252909,19035.942909,5,0
2026-06-01T13:30:00+00:00,114347.680667,27437.240667,5,-0.00001375
2026-06-02T13:30:00+00:00,114137.310015,7742.650015,6,-0.00185347
2026-06-03T13:30:00+00:00,112143.789456,36285.969456,4,-0.01928708
2026-06-04T13:30:00+00:00,112253.558746,24512.038746,5,-0.01832713
2026-06-05T13:30:00+00:00,109448.937357,62942.107357,3,-0.04285394
2026-06-08T13:30:00+00:00,109013.600483,24210.650483,5,-0.04666102
2026-06-09T13:30:00+00:00,106710.767898,68423.057898,2,-0.06679961
2026-06-10T13:30:00+00:00,106396.967898,68423.057898,2,-0.06954383
2026-06-11T13:30:00+00:00,107296.877898,68423.057898,2,-0.06167399
2026-06-12T13:30:00+00:00,107113.817898,68423.057898,2,-0.06327488
2026-06-15T13:30:00+00:00,107963.213698,88399.493698,1,-0.05584679
2026-06-16T13:30:00+00:00,107694.121672,49459.341672,3,-0.05820004
2026-06-17T13:30:00+00:00,107042.261672,49459.341672,3,-0.06390065
2026-06-18T13:30:00+00:00,107799.361672,49459.341672,3,-0.0572797
2026-06-22T13:30:00+00:00,107602.841672,49459.341672,3,-0.0589983
2026-06-23T13:30:00+00:00,106527.407846,68548.707846,2,-0.06840311
2026-06-24T13:30:00+00:00,106358.433679,87015.153679,1,-0.06988082
2026-06-25T13:30:00+00:00,105867.767692,105867.767692,0,-0.07417176
2026-06-26T13:30:00+00:00,105867.767692,105867.767692,0,-0.07417176
2026-06-29T13:30:00+00:00,105867.767692,105867.767692,0,-0.07417176
2026-06-30T13:30:00+00:00,105867.767692,105867.767692,0,-0.07417176
2026-07-01T13:30:00+00:00,105867.767692,105867.767692,0,-0.07417176
2026-07-01T13:30:00+00:00,105867.767692,105867.767692,0,-0.07417176
