timestamp,equity,cash,open_positions,drawdown_pct
2026-05-08T13:30:00+00:00,97780.512568,117686.152568,1,-0.0295642
2026-05-11T13:30:00+00:00,97504.833347,117141.103347,1,-0.03230021
2026-05-12T13:30:00+00:00,97736.243347,117141.103347,1,-0.03000355
2026-05-13T13:30:00+00:00,97323.990725,117043.480725,1,-0.03409501
2026-05-14T13:30:00+00:00,97536.420725,117043.480725,1,-0.03198672
2026-05-15T13:30:00+00:00,97761.260725,117043.480725,1,-0.02975526
2026-05-18T13:30:00+00:00,97855.212212,136847.432212,2,-0.02882283
2026-05-19T13:30:00+00:00,98139.075504,117871.095504,1,-0.02600559
2026-05-20T13:30:00+00:00,97922.595504,117871.095504,1,-0.02815407
2026-05-21T13:30:00+00:00,97737.802123,97737.802123,0,-0.02998808
2026-05-22T13:30:00+00:00,97737.802123,97737.802123,0,-0.02998808
2026-05-26T13:30:00+00:00,97740.732775,97740.732775,0,-0.029959
2026-05-27T13:30:00+00:00,97406.089406,97406.089406,0,-0.03328021
2026-05-28T13:30:00+00:00,97080.420983,117081.060983,1,-0.03651235
2026-05-29T13:30:00+00:00,96935.208285,96935.208285,0,-0.03795353
2026-06-01T13:30:00+00:00,97135.799484,116739.639484,1,-0.03596274
2026-06-02T13:30:00+00:00,96566.839484,116739.639484,1,-0.04160946
2026-06-03T13:30:00+00:00,96555.657397,96555.657397,0,-0.04172043
2026-06-04T13:30:00+00:00,96519.394506,136123.354506,2,-0.04208033
2026-06-05T13:30:00+00:00,97028.918553,116391.338553,1,-0.03702349
2026-06-08T13:30:00+00:00,97394.318553,116391.338553,1,-0.03339703
2026-06-09T13:30:00+00:00,97855.545321,97855.545321,0,-0.02881952
2026-06-10T13:30:00+00:00,97855.545321,97855.545321,0,-0.02881952
2026-06-11T13:30:00+00:00,97855.545321,97855.545321,0,-0.02881952
2026-06-12T13:30:00+00:00,97855.545321,97855.545321,0,-0.02881952
2026-06-15T13:30:00+00:00,97855.545321,97855.545321,0,-0.02881952
2026-06-16T13:30:00+00:00,97855.545321,97855.545321,0,-0.02881952
2026-06-17T13:30:00+00:00,97855.545321,97855.545321,0,-0.02881952
2026-06-18T13:30:00+00:00,97855.545321,97855.545321,0,-0.02881952
2026-06-22T13:30:00+00:00,97855.545321,97855.545321,0,-0.02881952
2026-06-23T13:30:00+00:00,97855.545321,97855.545321,0,-0.02881952
2026-06-24T13:30:00+00:00,97855.545321,97855.545321,0,-0.02881952
2026-06-25T13:30:00+00:00,97855.545321,97855.545321,0,-0.02881952
2026-06-26T13:30:00+00:00,97855.545321,97855.545321,0,-0.02881952
2026-06-29T13:30:00+00:00,97855.545321,97855.545321,0,-0.02881952
2026-06-30T13:30:00+00:00,97855.545321,97855.545321,0,-0.02881952
2026-07-01T13:30:00+00:00,97855.545321,97855.545321,0,-0.02881952
2026-07-01T13:30:00+00:00,97855.545321,97855.545321,0,-0.02881952
