timestamp,equity,cash,open_positions,drawdown_pct
2026-05-21T13:30:00+00:00,108291.91141,53718.85141,3,0
2026-05-22T13:30:00+00:00,108506.85141,53718.85141,3,0
2026-05-26T13:30:00+00:00,108804.08141,53718.85141,3,0
2026-05-27T13:30:00+00:00,109419.342168,73127.792168,2,0
2026-05-28T13:30:00+00:00,109717.792168,73127.792168,2,0
2026-05-29T13:30:00+00:00,109672.891718,95328.971718,1,-0.00040924
2026-06-01T13:30:00+00:00,109317.710675,75416.950675,2,-0.00364646
2026-06-02T13:30:00+00:00,109213.060022,55722.360022,3,-0.00460028
2026-06-03T13:30:00+00:00,108677.330022,55722.360022,3,-0.00948308
2026-06-04T13:30:00+00:00,108854.040022,55722.360022,3,-0.00787249
2026-06-05T13:30:00+00:00,107237.544875,94197.954875,1,-0.0226057
2026-06-08T13:30:00+00:00,106610.106148,55396.706148,3,-0.02832436
2026-06-09T13:30:00+00:00,105546.328839,55037.378839,3,-0.03801994
2026-06-10T13:30:00+00:00,104548.498839,55037.378839,3,-0.04711445
2026-06-11T13:30:00+00:00,105747.508998,40930.358998,4,-0.03618632
2026-06-12T13:30:00+00:00,105588.088998,40930.358998,4,-0.03763932
2026-06-15T13:30:00+00:00,107167.158998,40930.358998,4,-0.02324722
2026-06-16T13:30:00+00:00,106816.818998,40930.358998,4,-0.02644032
2026-06-17T13:30:00+00:00,105773.678998,40930.358998,4,-0.0359478
2026-06-18T13:30:00+00:00,106858.868998,40930.358998,4,-0.02605706
2026-06-22T13:30:00+00:00,106065.548998,40930.358998,4,-0.03328761
2026-06-23T13:30:00+00:00,105092.568998,40930.358998,4,-0.04215563
2026-06-24T13:30:00+00:00,104954.868998,40930.358998,4,-0.04341067
2026-06-25T13:30:00+00:00,103886.768998,40930.358998,4,-0.05314565
2026-06-26T13:30:00+00:00,103954.491408,59630.961408,3,-0.05252841
2026-06-29T13:30:00+00:00,104707.981408,59630.961408,3,-0.04566088
2026-06-30T13:30:00+00:00,105429.57632,40345.85632,4,-0.03908405
2026-07-01T13:30:00+00:00,105530.37632,40345.85632,4,-0.03816533
2026-07-01T13:30:00+00:00,105491.268867,105491.268867,0,-0.03852177
