timestamp,equity,cash,open_positions,drawdown_pct
2026-05-21T13:30:00+00:00,107636.999977,62723.239977,3,0
2026-05-22T13:30:00+00:00,107915.119977,62723.239977,3,0
2026-05-26T13:30:00+00:00,108272.699977,62723.239977,3,0
2026-05-27T13:30:00+00:00,108346.659977,62723.239977,3,0
2026-05-28T13:30:00+00:00,108727.574192,46922.104192,4,0
2026-05-29T13:30:00+00:00,108618.294192,46922.104192,4,-0.00100508
2026-06-01T13:30:00+00:00,108001.294192,46922.104192,4,-0.00667981
2026-06-02T13:30:00+00:00,108062.07432,61714.24432,3,-0.0061208
2026-06-03T13:30:00+00:00,107698.33432,61714.24432,3,-0.00946623
2026-06-04T13:30:00+00:00,107742.77432,61714.24432,3,-0.0090575
2026-06-05T13:30:00+00:00,106395.81432,61714.24432,3,-0.02144589
2026-06-08T13:30:00+00:00,106435.49432,61714.24432,3,-0.02108094
2026-06-09T13:30:00+00:00,105813.71432,61714.24432,3,-0.02679964
2026-06-10T13:30:00+00:00,105269.42432,61714.24432,3,-0.03180564
2026-06-11T13:30:00+00:00,106197.35432,61714.24432,3,-0.02327119
2026-06-12T13:30:00+00:00,106218.76432,61714.24432,3,-0.02307427
2026-06-15T13:30:00+00:00,107198.19432,61714.24432,3,-0.01406616
2026-06-16T13:30:00+00:00,106912.37432,61714.24432,3,-0.01669494
2026-06-17T13:30:00+00:00,106398.00432,61714.24432,3,-0.02142575
2026-06-18T13:30:00+00:00,106974.37432,61714.24432,3,-0.0161247
2026-06-22T13:30:00+00:00,106823.19432,61714.24432,3,-0.01751515
2026-06-23T13:30:00+00:00,105969.35432,61714.24432,3,-0.02536817
2026-06-24T13:30:00+00:00,105857.46432,61714.24432,3,-0.02639726
2026-06-25T13:30:00+00:00,105332.11432,61714.24432,3,-0.03122906
2026-06-26T13:30:00+00:00,105320.71432,61714.24432,3,-0.03133391
2026-06-29T13:30:00+00:00,105903.14432,61714.24432,3,-0.02597713
2026-06-30T13:30:00+00:00,106574.95432,61714.24432,3,-0.01979829
2026-07-01T13:30:00+00:00,106520.05432,61714.24432,3,-0.02030322
2026-07-01T13:30:00+00:00,106493.173074,106493.173074,0,-0.02055045
